user,movie,timestamp,weight
2,168,1137104597,1
2,168,1137104597,1
5,169,1137104682,1
4,170,1137104686,1
5,171,1137104704,1
2,172,1137104734,1
2,172,1137104734,1
2,172,1137104734,1
2,172,1137104734,1
4,173,1137104765,1
5,174,1137104786,1
5,174,1137104786,1
2,175,1137104822,1
2,176,1137104829,1
2,177,1137104869,1
2,177,1137104869,1
2,177,1137104869,1
4,178,1137104870,1
2,179,1137104882,1
2,179,1137104882,1
4,180,1137104942,1
4,181,1137105003,1
4,182,1137105011,1
4,183,1137105034,1
4,7,1137105047,1
4,184,1137105077,1
4,185,1137105232,1
0,2,1137108019,1
0,2,1137108049,1
6,186,1137115175,1
6,24,1137115202,1
6,187,1137115205,1
6,93,1137115207,1
6,101,1137115213,1
6,188,1137115217,1
6,189,1137115226,1
6,190,1137115239,1
6,109,1137115241,1
6,32,1137115247,1
6,33,1137115251,1
6,13,1137115256,1
6,191,1137115267,1
6,26,1137115280,1
6,192,1137115290,1
6,98,1137115291,1
6,193,1137115303,1
7,194,1137117314,1
7,195,1137117315,1
7,186,1137117317,1
7,186,1137117317,1
7,107,1137117317,1
7,149,1137117318,1
7,149,1137117318,1
7,196,1137117319,1
7,196,1137117319,1
7,197,1137117320,1
7,197,1137117320,1
7,32,1137117322,1
7,32,1137117322,1
7,198,1137117323,1
7,199,1137117326,1
7,199,1137117326,1
7,200,1137117327,1
7,201,1137117327,1
7,200,1137117327,1
7,202,1137117328,1
7,203,1137117329,1
7,204,1137117329,1
7,204,1137117329,1
7,85,1137117330,1
7,85,1137117330,1
7,205,1137117333,1
7,205,1137117333,1
7,206,1137117334,1
7,207,1137117334,1
7,207,1137117334,1
7,113,1137117337,1
7,78,1137117338,1
7,208,1137117339,1
7,209,1137117340,1
7,25,1137117340,1
7,210,1137117341,1
7,210,1137117341,1
7,211,1137117341,1
7,211,1137117341,1
7,211,1137117342,1
7,212,1137117342,1
7,212,1137117342,1
7,213,1137117345,1
7,26,1137117346,1
7,214,1137117346,1
7,26,1137117346,1
7,214,1137117346,1
7,215,1137117347,1
7,28,1137117349,1
7,216,1137117350,1
7,216,1137117350,1
7,142,1137117351,1
7,142,1137117351,1
7,192,1137117351,1
7,145,1137117352,1
7,166,1137117353,1
7,217,1137117355,1
7,217,1137117355,1
7,218,1137117781,1
7,219,1137117787,1
7,220,1137117789,1
7,221,1137117792,1
7,222,1137117793,1
7,223,1137117817,1
7,224,1137117820,1
7,224,1137117820,1
7,225,1137117840,1
7,225,1137117840,1
7,226,1137117847,1
7,226,1137117847,1
7,132,1137117854,1
7,227,1137118137,1
7,227,1137118137,1
7,228,1137118139,1
7,228,1137118139,1
7,229,1137118163,1
7,229,1137118163,1
7,229,1137118163,1
7,229,1137118163,1
7,229,1137118163,1
7,229,1137118163,1
7,230,1137118193,1
7,230,1137118193,1
7,230,1137118193,1
7,74,1137118194,1
7,74,1137118194,1
7,74,1137118194,1
7,231,1137118213,1
7,231,1137118213,1
7,231,1137118213,1
7,231,1137118213,1
7,232,1137118245,1
7,233,1137118245,1
7,233,1137118245,1
7,232,1137118245,1
7,234,1137118337,1
7,235,1137118337,1
7,235,1137118337,1
7,235,1137118337,1
7,234,1137118337,1
7,234,1137118337,1
7,14,1137118338,1
7,236,1137118338,1
7,236,1137118338,1
7,14,1137118338,1
7,237,1137118339,1
7,237,1137118339,1
7,238,1137118389,1
7,238,1137118389,1
7,238,1137118389,1
8,239,1137153797,1
8,100,1137154214,1
9,171,1137156283,1
10,79,1137161587,1
11,31,1137162736,1
11,240,1137162817,1
11,240,1137162817,1
11,241,1137163212,1
11,242,1137163271,1
11,243,1137163416,1
11,99,1137163510,1
11,99,1137163510,1
11,244,1137164548,1
11,245,1137164915,1
11,245,1137164915,1
12,246,1137164968,1
12,247,1137164993,1
11,182,1137165033,1
11,248,1137165153,1
11,248,1137165153,1
11,248,1137165153,1
11,249,1137165352,1
12,85,1137165418,1
12,250,1137165419,1
12,76,1137165422,1
12,35,1137165429,1
12,251,1137165430,1
12,97,1137165433,1
12,192,1137165436,1
12,192,1137165436,1
12,31,1137165438,1
12,31,1137165438,1
12,252,1137165442,1
12,193,1137165443,1
12,193,1137165443,1
12,253,1137165447,1
12,253,1137165447,1
12,254,1137165448,1
12,254,1137165448,1
12,255,1137165449,1
12,7,1137165451,1
12,7,1137165451,1
12,13,1137165452,1
12,13,1137165452,1
12,13,1137165452,1
12,256,1137165455,1
12,256,1137165455,1
12,256,1137165455,1
12,257,1137165456,1
12,257,1137165456,1
12,257,1137165456,1
12,189,1137165457,1
12,189,1137165457,1
12,258,1137165458,1
12,258,1137165458,1
12,258,1137165458,1
11,259,1137165975,1
11,260,1137166038,1
11,260,1137166038,1
11,260,1137166038,1
11,260,1137166038,1
11,261,1137166413,1
11,261,1137166413,1
13,85,1137168909,1
13,262,1137168918,1
13,263,1137168926,1
13,187,1137168992,1
13,262,1137169196,1
13,85,1137169215,1
13,263,1137169235,1
13,264,1137169366,1
13,265,1137169373,1
13,266,1137169395,1
13,267,1137169409,1
13,89,1137169424,1
13,268,1137169512,1
13,269,1137169573,1
13,269,1137169573,1
13,269,1137169573,1
13,270,1137169639,1
13,270,1137169639,1
13,270,1137169639,1
13,143,1137169664,1
13,150,1137169702,1
13,271,1137169730,1
13,271,1137169730,1
13,218,1137169746,1
13,272,1137169779,1
13,273,1137169825,1
13,273,1137169826,1
13,270,1137169877,1
13,274,1137169924,1
13,275,1137169947,1
13,276,1137169960,1
13,44,1137169971,1
13,277,1137169992,1
13,278,1137170035,1
13,279,1137170096,1
13,280,1137170110,1
13,280,1137170116,1
13,280,1137170126,1
13,222,1137170136,1
13,281,1137170165,1
13,282,1137170175,1
13,283,1137170187,1
13,230,1137170196,1
13,230,1137170207,1
13,23,1137170255,1
13,284,1137170267,1
13,97,1137170335,1
13,14,1137170376,1
13,285,1137170388,1
13,186,1137170413,1
13,286,1137170435,1
13,192,1137170462,1
13,287,1137170498,1
13,108,1137170542,1
13,108,1137170542,1
13,288,1137170551,1
13,257,1137170565,1
13,257,1137170565,1
13,289,1137170641,1
13,289,1137170641,1
13,290,1137170650,1
13,290,1137170650,1
13,291,1137170655,1
13,189,1137170670,1
13,189,1137170670,1
13,286,1137170715,1
13,292,1137170844,1
13,293,1137170858,1
13,293,1137170893,1
13,294,1137170942,1
13,295,1137170953,1
13,296,1137170975,1
13,296,1137170977,1
13,297,1137171005,1
13,42,1137171012,1
13,298,1137171022,1
13,121,1137171410,1
13,165,1137171739,1
13,299,1137171764,1
13,300,1137171769,1
13,301,1137171778,1
13,48,1137171805,1
13,48,1137171805,1
13,226,1137171812,1
13,132,1137171831,1
13,302,1137171835,1
13,177,1137171866,1
13,90,1137172231,1
13,90,1137172231,1
14,90,1137173893,1
14,90,1137173893,1
14,90,1137173893,1
15,303,1137174030,1
15,303,1137174030,1
15,303,1137174030,1
15,303,1137174030,1
15,303,1137174030,1
13,220,1137174230,1
16,304,1137174574,1
16,304,1137174574,1
16,4,1137174585,1
16,69,1137174604,1
16,69,1137174604,1
16,34,1137174618,1
16,34,1137174618,1
16,5,1137174644,1
16,305,1137174655,1
16,306,1137174657,1
16,307,1137174666,1
16,174,1137174672,1
16,174,1137174672,1
16,308,1137174692,1
16,309,1137174728,1
16,309,1137174728,1
16,309,1137174728,1
16,310,1137174739,1
16,311,1137174747,1
16,34,1137174752,1
16,312,1137174756,1
16,79,1137174769,1
16,31,1137174799,1
16,31,1137174799,1
16,31,1137174799,1
16,313,1137174804,1
17,314,1137174805,1
16,315,1137174811,1
16,47,1137174816,1
16,254,1137174833,1
16,254,1137174833,1
17,295,1137174843,1
16,188,1137174845,1
16,188,1137174845,1
16,115,1137174855,1
16,115,1137174855,1
17,209,1137174867,1
16,316,1137174873,1
17,153,1137174882,1
16,14,1137174893,1
16,317,1137174901,1
16,318,1137174904,1
16,319,1137174924,1
16,319,1137174924,1
16,71,1137174939,1
16,77,1137174966,1
16,320,1137174978,1
16,320,1137174978,1
16,321,1137174983,1
16,322,1137174987,1
17,77,1137174995,1
16,9,1137174996,1
16,323,1137175012,1
17,71,1137175019,1
16,16,1137175022,1
16,16,1137175022,1
16,16,1137175022,1
16,324,1137175032,1
17,71,1137175034,1
16,325,1137175044,1
16,163,1137175087,1
17,212,1137175092,1
16,326,1137175094,1
16,327,1137175097,1
17,328,1137175098,1
16,327,1137175106,1
17,253,1137175150,1
17,145,1137175171,1
17,293,1137175179,1
16,329,1137175190,1
16,330,1137175202,1
17,134,1137175212,1
16,331,1137175216,1
16,331,1137175216,1
16,332,1137175228,1
16,333,1137175233,1
16,334,1137175239,1
16,335,1137175249,1
16,336,1137175253,1
16,337,1137175273,1
16,338,1137175278,1
16,339,1137175297,1
16,184,1137175308,1
16,340,1137175311,1
16,341,1137175314,1
16,342,1137175322,1
16,343,1137175330,1
16,70,1137175336,1
16,344,1137175340,1
16,345,1137175354,1
16,346,1137175360,1
14,107,1137175365,1
16,57,1137175368,1
16,347,1137175378,1
16,348,1137175386,1
16,349,1137175407,1
16,242,1137175415,1
16,350,1137175448,1
16,351,1137175455,1
16,241,1137175462,1
16,352,1137175479,1
16,181,1137175498,1
16,353,1137175516,1
16,354,1137175520,1
14,77,1137175597,1
16,355,1137175626,1
14,77,1137175632,1
14,77,1137175632,1
14,77,1137175654,1
14,356,1137175749,1
14,356,1137175751,1
14,228,1137175755,1
16,357,1137175775,1
17,318,1137176035,1
16,358,1137176068,1
17,267,1137176119,1
17,212,1137176127,1
16,7,1137176134,1
16,140,1137176167,1
17,137,1137176183,1
16,359,1137176192,1
16,359,1137176192,1
17,141,1137176209,1
16,110,1137176246,1
16,360,1137176252,1
16,361,1137176257,1
16,362,1137176307,1
16,149,1137176317,1
16,131,1137176335,1
17,157,1137176342,1
16,363,1137176344,1
17,61,1137176354,1
17,364,1137176412,1
16,163,1137176427,1
17,163,1137176461,1
16,177,1137176469,1
16,365,1137176475,1
14,366,1137176494,1
17,367,1137176500,1
16,368,1137176670,1
16,151,1137176733,1
16,369,1137176777,1
14,370,1137176802,1
16,371,1137176835,1
16,371,1137176835,1
16,145,1137177880,1
14,370,1137177984,1
14,372,1137178045,1
14,372,1137178045,1
14,373,1137178143,1
14,373,1137178143,1
14,373,1137178143,1
16,223,1137179034,1
16,374,1137179060,1
16,375,1137179078,1
18,235,1137179130,1
18,205,1137179132,1
18,234,1137179133,1
18,14,1137179135,1
18,236,1137179135,1
18,237,1137179137,1
18,233,1137179199,1
18,232,1137179201,1
18,229,1137179284,1
18,376,1137179309,1
19,377,1137179570,1
19,378,1137179603,1
19,379,1137179624,1
19,380,1137179637,1
19,381,1137179697,1
19,382,1137179720,1
19,383,1137179753,1
19,272,1137179786,1
19,384,1137179797,1
19,385,1137180951,1
19,129,1137180952,1
19,24,1137180955,1
19,75,1137180956,1
19,291,1137180959,1
19,386,1137180960,1
19,273,1137180961,1
19,356,1137180963,1
19,93,1137180968,1
19,33,1137180970,1
19,83,1137180971,1
19,187,1137180974,1
19,89,1137180976,1
19,89,1137180976,1
19,267,1137180977,1
19,387,1137180982,1
19,94,1137181066,1
19,124,1137181069,1
19,124,1137181069,1
19,388,1137181073,1
19,0,1137181084,1
19,1,1137181093,1
19,27,1137181119,1
19,389,1137181125,1
19,390,1137181130,1
19,391,1137181143,1
19,82,1137181153,1
19,13,1137181171,1
19,40,1137181179,1
19,392,1137181217,1
19,39,1137181247,1
19,39,1137181247,1
19,35,1137181272,1
19,369,1137181313,1
19,46,1137181343,1
19,167,1137181361,1
19,118,1137181397,1
19,126,1137181415,1
19,339,1137181462,1
19,393,1137181512,1
19,66,1137181562,1
19,394,1137181582,1
19,373,1137181617,1
19,2,1137181624,1
19,395,1137181640,1
19,363,1137181651,1
19,396,1137181666,1
19,397,1137181713,1
19,88,1137181749,1
19,398,1137181761,1
19,399,1137181787,1
19,123,1137181795,1
19,37,1137181802,1
19,149,1137181824,1
19,256,1137181838,1
20,400,1137185248,1
20,400,1137185248,1
20,401,1137185275,1
20,401,1137185275,1
20,374,1137185339,1
20,374,1137185353,1
19,402,1137191227,1
19,403,1137191231,1
19,404,1137191242,1
19,153,1137191263,1
19,405,1137191274,1
19,406,1137191285,1
19,407,1137191312,1
19,90,1137191334,1
19,38,1137191481,1
19,327,1137191490,1
19,43,1137191542,1
19,43,1137191542,1
19,408,1137191577,1
19,409,1137191587,1
19,270,1137191607,1
19,410,1137191612,1
19,411,1137191644,1
19,411,1137191644,1
19,253,1137191663,1
19,127,1137191671,1
19,127,1137191671,1
19,274,1137191711,1
19,50,1137191720,1
19,412,1137191745,1
19,412,1137191745,1
19,53,1137191753,1
19,413,1137191761,1
19,413,1137191761,1
19,122,1137191781,1
19,414,1137191800,1
19,311,1137191859,1
19,415,1137191901,1
19,416,1137191934,1
19,416,1137191934,1
19,417,1137191950,1
19,418,1137191989,1
19,419,1137192017,1
19,420,1137192055,1
19,332,1137192093,1
21,143,1137193467,1
21,143,1137193467,1
21,240,1137193542,1
19,421,1137200527,1
19,422,1137200537,1
19,423,1137200544,1
19,60,1137200595,1
19,424,1137200907,1
19,425,1137200955,1
19,426,1137200966,1
19,427,1137200982,1
19,428,1137201027,1
19,429,1137201067,1
19,224,1137201077,1
19,430,1137201087,1
19,431,1137201162,1
19,432,1137201464,1
19,245,1137201531,1
19,433,1137201595,1
19,433,1137201595,1
19,433,1137201595,1
19,433,1137201595,1
19,240,1137201602,1
19,434,1137201618,1
19,435,1137201677,1
19,436,1137201854,1
19,437,1137201998,1
19,438,1137202075,1
19,439,1137202154,1
19,440,1137202167,1
19,200,1137202249,1
19,178,1137202289,1
19,20,1137202319,1
19,402,1137202363,1
19,441,1137202499,1
19,442,1137202527,1
19,406,1137202582,1
19,104,1137202590,1
19,335,1137202627,1
19,443,1137202633,1
19,257,1137202639,1
19,41,1137202649,1
19,41,1137202649,1
19,444,1137202659,1
19,444,1137202659,1
19,135,1137202674,1
19,44,1137202686,1
19,227,1137202706,1
19,227,1137202706,1
19,227,1137202706,1
19,227,1137202706,1
19,150,1137202717,1
19,150,1137202717,1
19,282,1137202776,1
19,282,1137202776,1
19,265,1137202784,1
19,265,1137202784,1
19,74,1137202798,1
19,84,1137202821,1
19,85,1137202832,1
19,207,1137202841,1
19,445,1137202850,1
19,191,1137202868,1
19,446,1137202888,1
19,447,1137202895,1
19,96,1137202906,1
19,214,1137202913,1
19,448,1137202921,1
19,192,1137202949,1
19,192,1137202949,1
19,449,1137202956,1
19,450,1137202973,1
19,451,1137202999,1
19,451,1137202999,1
19,103,1137203028,1
19,106,1137203041,1
19,452,1137203064,1
19,453,1137203087,1
19,454,1137203094,1
7,46,1137203145,1
7,180,1137203194,1
7,180,1137203194,1
7,455,1137203195,1
7,455,1137203195,1
7,455,1137203195,1
7,159,1137203197,1
7,159,1137203197,1
7,159,1137203197,1
7,10,1137203198,1
7,10,1137203198,1
7,10,1137203198,1
7,10,1137203198,1
7,61,1137203199,1
7,61,1137203199,1
7,61,1137203199,1
7,61,1137203199,1
7,61,1137203199,1
7,178,1137203199,1
7,61,1137203199,1
7,61,1137203199,1
7,178,1137203199,1
7,314,1137203216,1
7,314,1137203216,1
7,314,1137203216,1
7,50,1137203255,1
7,50,1137203255,1
7,50,1137203255,1
7,456,1137203268,1
7,456,1137203268,1
7,171,1137203297,1
7,171,1137203297,1
7,311,1137203304,1
7,311,1137203326,1
7,311,1137203326,1
7,328,1137203400,1
7,53,1137203403,1
7,53,1137203403,1
7,53,1137203405,1
7,174,1137203445,1
7,174,1137203445,1
7,174,1137203445,1
7,174,1137203445,1
7,457,1137203463,1
7,457,1137203463,1
7,457,1137203463,1
7,167,1137203507,1
7,167,1137203507,1
7,167,1137203507,1
7,167,1137203507,1
7,458,1137203553,1
7,310,1137203573,1
7,310,1137203573,1
7,310,1137203573,1
7,310,1137203573,1
7,389,1137203584,1
7,389,1137203584,1
7,389,1137203584,1
7,389,1137203595,1
7,390,1137203598,1
7,390,1137203598,1
7,390,1137203598,1
7,390,1137203598,1
7,459,1137203631,1
7,459,1137203631,1
7,459,1137203631,1
7,424,1137203647,1
7,347,1137203661,1
7,460,1137203693,1
7,460,1137203693,1
7,460,1137203693,1
7,460,1137203693,1
7,460,1137203693,1
7,461,1137203703,1
7,335,1137203756,1
7,335,1137203756,1
7,336,1137203787,1
7,336,1137203787,1
7,336,1137203787,1
7,336,1137203787,1
7,336,1137203787,1
7,336,1137203787,1
7,336,1137203787,1
7,338,1137203809,1
7,338,1137203809,1
7,462,1137204011,1
7,447,1137204032,1
7,31,1137204138,1
7,31,1137204138,1
7,387,1137204141,1
7,387,1137204161,1
7,387,1137204161,1
7,448,1137204194,1
7,448,1137204194,1
7,13,1137204221,1
7,13,1137204221,1
7,267,1137204224,1
7,267,1137204225,1
7,267,1137204229,1
7,187,1137204235,1
7,189,1137204257,1
7,189,1137204257,1
7,189,1137204257,1
7,189,1137204257,1
7,189,1137204257,1
7,463,1137204269,1
7,463,1137204269,1
7,464,1137204281,1
7,83,1137204311,1
7,83,1137204311,1
7,83,1137204311,1
7,83,1137204311,1
7,83,1137204311,1
7,9,1137204322,1
7,9,1137204322,1
0,374,1137204330,1
7,257,1137204341,1
7,257,1137204341,1
7,7,1137204360,1
7,193,1137204375,1
7,193,1137204375,1
7,291,1137204384,1
7,75,1137204397,1
7,18,1137204409,1
7,284,1137204422,1
7,284,1137204422,1
7,287,1137204435,1
7,287,1137204435,1
7,465,1137204453,1
7,465,1137204453,1
7,465,1137204453,1
7,321,1137204462,1
7,321,1137204462,1
19,18,1137204991,1
19,31,1137205001,1
19,174,1137205034,1
0,18,1137205049,1
0,18,1137205052,1
19,13,1137205060,1
19,13,1137205064,1
19,335,1137205068,1
19,257,1137205075,1
19,257,1137205077,1
19,227,1137205082,1
19,267,1137205233,1
19,267,1137205234,1
19,75,1137205237,1
19,195,1137205255,1
19,466,1137205261,1
19,109,1137205270,1
19,109,1137205270,1
19,467,1137205306,1
19,157,1137205322,1
19,157,1137205322,1
19,157,1137205322,1
19,468,1137205348,1
19,48,1137205374,1
19,469,1137205389,1
19,470,1137205412,1
19,330,1137205437,1
19,471,1137205442,1
19,362,1137205452,1
19,472,1137205460,1
19,457,1137205464,1
19,473,1137205475,1
19,473,1137205475,1
19,167,1137205477,1
19,167,1137205479,1
19,167,1137205481,1
19,215,1137205489,1
19,474,1137205507,1
19,297,1137205519,1
19,475,1137205526,1
19,293,1137205586,1
19,196,1137205604,1
19,476,1137205617,1
19,338,1137205619,1
19,477,1137205651,1
19,365,1137205667,1
19,228,1137205670,1
19,318,1137205781,1
19,99,1137205800,1
19,478,1137205808,1
19,479,1137205866,1
19,479,1137205866,1
19,264,1137205882,1
19,264,1137205882,1
19,268,1137205893,1
19,268,1137205893,1
19,480,1137205917,1
19,481,1137205938,1
19,319,1137205948,1
19,482,1137205962,1
19,155,1137206007,1
19,483,1137206020,1
19,484,1137206033,1
19,485,1137206065,1
19,230,1137206068,1
19,223,1137206076,1
19,290,1137206087,1
19,290,1137206087,1
19,486,1137206162,1
19,205,1137206164,1
19,487,1137206178,1
19,464,1137206181,1
19,190,1137206229,1
19,101,1137206322,1
19,284,1137206324,1
19,488,1137206376,1
19,32,1137206380,1
19,489,1137206418,1
19,105,1137206449,1
19,7,1137206452,1
19,490,1137206471,1
19,491,1137206476,1
19,492,1137206491,1
19,189,1137206494,1
19,189,1137206496,1
19,189,1137206504,1
19,493,1137206513,1
19,463,1137206517,1
19,186,1137206825,1
19,494,1137206826,1
19,188,1137206826,1
19,9,1137206826,1
19,495,1137206827,1
19,496,1137206828,1
19,199,1137206845,1
19,497,1137206861,1
19,498,1137206872,1
19,63,1137206891,1
19,499,1137206910,1
19,500,1137206938,1
19,501,1137206944,1
19,95,1137206951,1
19,502,1137206961,1
19,503,1137206982,1
19,503,1137206982,1
19,504,1137206997,1
19,505,1137207017,1
19,28,1137207027,1
19,28,1137207027,1
19,506,1137207035,1
19,193,1137207064,1
19,193,1137207066,1
19,217,1137207077,1
19,254,1137207100,1
19,254,1137207100,1
19,37,1137207104,1
19,108,1137207127,1
19,108,1137207127,1
19,108,1137207127,1
19,507,1137207146,1
19,107,1137207406,1
22,9,1137213774,1
22,9,1137213774,1
22,9,1137213774,1
22,327,1137213777,1
22,493,1137213782,1
22,387,1137213784,1
22,13,1137213785,1
22,7,1137213786,1
22,32,1137213786,1
22,356,1137213791,1
22,446,1137213793,1
22,363,1137213794,1
22,93,1137213795,1
22,24,1137213797,1
22,30,1137213798,1
22,508,1137213894,1
22,31,1137213978,1
22,31,1137213997,1
7,290,1137218278,1
7,290,1137218280,1
7,108,1137218283,1
7,247,1137218471,1
7,247,1137218471,1
7,247,1137218471,1
7,247,1137218471,1
7,247,1137218471,1
7,247,1137218471,1
7,509,1137219857,1
7,510,1137219884,1
23,10,1137226469,1
23,7,1137226584,1
23,7,1137226599,1
23,7,1137226599,1
23,11,1137226674,1
23,11,1137226674,1
23,10,1137226686,1
23,328,1137226716,1
23,174,1137226739,1
